"step","_step","_step__MIN","_step__MAX","q_time_value","q_time_value__MIN","q_time_value__MAX"
"377","754","754","754","0.5641214847564697","0.5641214847564697","0.5641214847564697"
"378","756","756","756","0.7444517016410828","0.7444517016410828","0.7444517016410828"
"379","758","758","758","0.5860253572463989","0.5860253572463989","0.5860253572463989"
"380","760","760","760","0.6128531694412231","0.6128531694412231","0.6128531694412231"
"381","762","762","762","0.750597357749939","0.750597357749939","0.750597357749939"
"382","764","764","764","0.6544083952903748","0.6544083952903748","0.6544083952903748"
"383","766","766","766","0.6091628074645996","0.6091628074645996","0.6091628074645996"
"384","768","768","768","0.5152807235717773","0.5152807235717773","0.5152807235717773"
"385","770","770","770","0.5819112658500671","0.5819112658500671","0.5819112658500671"
"386","772","772","772","0.37993648648262024","0.37993648648262024","0.37993648648262024"
"387","774","774","774","0.512729287147522","0.512729287147522","0.512729287147522"
"388","776","776","776","0.4986609220504761","0.4986609220504761","0.4986609220504761"
"389","778","778","778","0.6675013303756714","0.6675013303756714","0.6675013303756714"
"390","780","780","780","0.45014795660972595","0.45014795660972595","0.45014795660972595"
"391","782","782","782","0.36978527903556824","0.36978527903556824","0.36978527903556824"
"392","784","784","784","0.3926253914833069","0.3926253914833069","0.3926253914833069"
"393","786","786","786","0.6118335723876953","0.6118335723876953","0.6118335723876953"
"394","788","788","788","0.6246873140335083","0.6246873140335083","0.6246873140335083"
"395","790","790","790","0.4362080991268158","0.4362080991268158","0.4362080991268158"
"396","792","792","792","0.42465919256210327","0.42465919256210327","0.42465919256210327"
"397","794","794","794","0.6772242784500122","0.6772242784500122","0.6772242784500122"
"398","796","796","796","0.4894772469997406","0.4894772469997406","0.4894772469997406"
"399","798","798","798","0.44302043318748474","0.44302043318748474","0.44302043318748474"
"400","800","800","800","0.694502592086792","0.694502592086792","0.694502592086792"
"401","802","802","802","1.0263726711273193","1.0263726711273193","1.0263726711273193"
"402","804","804","804","0.7566004395484924","0.7566004395484924","0.7566004395484924"
"403","806","806","806","0.9880800247192383","0.9880800247192383","0.9880800247192383"
"404","808","808","808","0.706841230392456","0.706841230392456","0.706841230392456"
"405","810","810","810","0.7039992809295654","0.7039992809295654","0.7039992809295654"
"406","812","812","812","0.834924578666687","0.834924578666687","0.834924578666687"
"407","814","814","814","0.5507597923278809","0.5507597923278809","0.5507597923278809"
"408","816","816","816","0.7099441289901733","0.7099441289901733","0.7099441289901733"
"409","818","818","818","0.6663538813591003","0.6663538813591003","0.6663538813591003"
"410","820","820","820","0.5227677822113037","0.5227677822113037","0.5227677822113037"
"411","822","822","822","0.546410322189331","0.546410322189331","0.546410322189331"
"412","824","824","824","0.6433115601539612","0.6433115601539612","0.6433115601539612"
"413","826","826","826","0.7165558934211731","0.7165558934211731","0.7165558934211731"
"414","828","828","828","0.6249648332595825","0.6249648332595825","0.6249648332595825"
"415","830","830","830","1.0376577377319336","1.0376577377319336","1.0376577377319336"
"416","832","832","832","0.9021679162979126","0.9021679162979126","0.9021679162979126"
"417","834","834","834","0.9706630706787109","0.9706630706787109","0.9706630706787109"
"418","836","836","836","0.6780004501342773","0.6780004501342773","0.6780004501342773"
"419","838","838","838","0.4691280424594879","0.4691280424594879","0.4691280424594879"
"420","840","840","840","0.9194681644439697","0.9194681644439697","0.9194681644439697"
"421","842","842","842","0.7523256540298462","0.7523256540298462","0.7523256540298462"
"422","844","844","844","0.5814275741577148","0.5814275741577148","0.5814275741577148"
"423","846","846","846","0.7911252975463867","0.7911252975463867","0.7911252975463867"
"424","848","848","848","0.7876132726669312","0.7876132726669312","0.7876132726669312"
"425","850","850","850","0.8115653991699219","0.8115653991699219","0.8115653991699219"
"426","852","852","852","0.8235975503921509","0.8235975503921509","0.8235975503921509"
"427","854","854","854","0.6820040941238403","0.6820040941238403","0.6820040941238403"
"428","856","856","856","0.7286020517349243","0.7286020517349243","0.7286020517349243"
"429","858","858","858","0.8759697079658508","0.8759697079658508","0.8759697079658508"
"430","860","860","860","0.8106048107147217","0.8106048107147217","0.8106048107147217"
"431","862","862","862","0.6756070852279663","0.6756070852279663","0.6756070852279663"
"432","864","864","864","0.5855011940002441","0.5855011940002441","0.5855011940002441"
"433","866","866","866","0.8164657950401306","0.8164657950401306","0.8164657950401306"
"434","868","868","868","0.6839584112167358","0.6839584112167358","0.6839584112167358"
"435","870","870","870","0.8097907900810242","0.8097907900810242","0.8097907900810242"
"436","872","872","872","0.8013490438461304","0.8013490438461304","0.8013490438461304"
"437","874","874","874","0.5627020001411438","0.5627020001411438","0.5627020001411438"
"438","876","876","876","0.8718871474266052","0.8718871474266052","0.8718871474266052"
"439","878","878","878","0.8317995071411133","0.8317995071411133","0.8317995071411133"
"440","880","880","880","0.7245761156082153","0.7245761156082153","0.7245761156082153"
"441","882","882","882","0.46461907029151917","0.46461907029151917","0.46461907029151917"
"442","884","884","884","0.5928610563278198","0.5928610563278198","0.5928610563278198"
"443","886","886","886","0.6842381358146667","0.6842381358146667","0.6842381358146667"
"444","888","888","888","0.5943766832351685","0.5943766832351685","0.5943766832351685"
"445","890","890","890","0.9238681793212891","0.9238681793212891","0.9238681793212891"
"446","892","892","892","0.8174784183502197","0.8174784183502197","0.8174784183502197"
"447","894","894","894","0.762891411781311","0.762891411781311","0.762891411781311"
"448","896","896","896","0.8271262645721436","0.8271262645721436","0.8271262645721436"
"449","898","898","898","0.7915669679641724","0.7915669679641724","0.7915669679641724"
"450","900","900","900","0.7100075483322144","0.7100075483322144","0.7100075483322144"
"451","902","902","902","0.6765563488006592","0.6765563488006592","0.6765563488006592"
"452","904","904","904","1.0173356533050537","1.0173356533050537","1.0173356533050537"
"453","906","906","906","0.9930699467658997","0.9930699467658997","0.9930699467658997"
"454","908","908","908","0.7130715250968933","0.7130715250968933","0.7130715250968933"
"455","910","910","910","0.7877223491668701","0.7877223491668701","0.7877223491668701"
"456","912","912","912","0.5156041383743286","0.5156041383743286","0.5156041383743286"
"457","914","914","914","0.6163170337677002","0.6163170337677002","0.6163170337677002"
"458","916","916","916","0.5743253827095032","0.5743253827095032","0.5743253827095032"
"459","918","918","918","0.8167880177497864","0.8167880177497864","0.8167880177497864"
"460","920","920","920","0.7528543472290039","0.7528543472290039","0.7528543472290039"
"461","922","922","922","0.8499318361282349","0.8499318361282349","0.8499318361282349"
"462","924","924","924","0.8230187892913818","0.8230187892913818","0.8230187892913818"
"463","926","926","926","0.7082531452178955","0.7082531452178955","0.7082531452178955"
"464","928","928","928","1.0472546815872192","1.0472546815872192","1.0472546815872192"
"465","930","930","930","0.6562159061431885","0.6562159061431885","0.6562159061431885"
"466","932","932","932","0.9379889965057373","0.9379889965057373","0.9379889965057373"
"467","934","934","934","0.7575192451477051","0.7575192451477051","0.7575192451477051"
"468","936","936","936","0.85667884349823","0.85667884349823","0.85667884349823"
"469","938","938","938","0.9062217473983765","0.9062217473983765","0.9062217473983765"
"470","940","940","940","0.6865602731704712","0.6865602731704712","0.6865602731704712"
"471","942","942","942","0.6767429113388062","0.6767429113388062","0.6767429113388062"
"472","944","944","944","0.598090410232544","0.598090410232544","0.598090410232544"
"473","946","946","946","0.6710340976715088","0.6710340976715088","0.6710340976715088"
"474","948","948","948","0.6459534168243408","0.6459534168243408","0.6459534168243408"
"475","950","950","950","0.9176928997039795","0.9176928997039795","0.9176928997039795"
"476","952","952","952","0.7712920308113098","0.7712920308113098","0.7712920308113098"
"477","954","954","954","0.9287328720092773","0.9287328720092773","0.9287328720092773"
"478","956","956","956","0.8596226572990417","0.8596226572990417","0.8596226572990417"
"479","958","958","958","0.7059065103530884","0.7059065103530884","0.7059065103530884"
"480","960","960","960","0.7982004880905151","0.7982004880905151","0.7982004880905151"
"481","962","962","962","1.1094889640808105","1.1094889640808105","1.1094889640808105"
"482","964","964","964","0.5473692417144775","0.5473692417144775","0.5473692417144775"
"483","966","966","966","0.7645667791366577","0.7645667791366577","0.7645667791366577"
"484","968","968","968","0.783132016658783","0.783132016658783","0.783132016658783"
"485","970","970","970","0.8204283714294434","0.8204283714294434","0.8204283714294434"
"486","972","972","972","0.8163186311721802","0.8163186311721802","0.8163186311721802"
"487","974","974","974","0.7194023728370667","0.7194023728370667","0.7194023728370667"
"488","976","976","976","0.7974014282226562","0.7974014282226562","0.7974014282226562"
"489","978","978","978","0.6827641725540161","0.6827641725540161","0.6827641725540161"
"490","980","980","980","0.8359033465385437","0.8359033465385437","0.8359033465385437"
"491","982","982","982","0.6751333475112915","0.6751333475112915","0.6751333475112915"
"492","984","984","984","0.7129508256912231","0.7129508256912231","0.7129508256912231"
"493","986","986","986","0.3353787362575531","0.3353787362575531","0.3353787362575531"
"494","988","988","988","0.5967259407043457","0.5967259407043457","0.5967259407043457"
"495","990","990","990","0.5193781852722168","0.5193781852722168","0.5193781852722168"
"496","992","992","992","0.8640824556350708","0.8640824556350708","0.8640824556350708"
"497","994","994","994","0.744183361530304","0.744183361530304","0.744183361530304"
"498","996","996","996","0.44869449734687805","0.44869449734687805","0.44869449734687805"
"499","998","998","998","0.6170023083686829","0.6170023083686829","0.6170023083686829"
"500","1000","1000","1000","1.0474061965942383","1.0474061965942383","1.0474061965942383"
"501","1002","1002","1002","1.3284664154052734","1.3284664154052734","1.3284664154052734"
"502","1004","1004","1004","1.0301165580749512","1.0301165580749512","1.0301165580749512"
"503","1006","1006","1006","1.3630485534667969","1.3630485534667969","1.3630485534667969"
"504","1008","1008","1008","0.8366787433624268","0.8366787433624268","0.8366787433624268"
"505","1010","1010","1010","1.1246376037597656","1.1246376037597656","1.1246376037597656"
"506","1012","1012","1012","1.3412014245986938","1.3412014245986938","1.3412014245986938"
"507","1014","1014","1014","1.3503714799880981","1.3503714799880981","1.3503714799880981"
"508","1016","1016","1016","0.7499150633811951","0.7499150633811951","0.7499150633811951"
"509","1018","1018","1018","0.9417988061904907","0.9417988061904907","0.9417988061904907"
"510","1020","1020","1020","1.449040412902832","1.449040412902832","1.449040412902832"
"511","1022","1022","1022","1.8678593635559082","1.8678593635559082","1.8678593635559082"
"512","1024","1024","1024","1.3299109935760498","1.3299109935760498","1.3299109935760498"
"513","1026","1026","1026","1.2038770914077759","1.2038770914077759","1.2038770914077759"
"514","1028","1028","1028","1.0553953647613525","1.0553953647613525","1.0553953647613525"
"515","1030","1030","1030","1.3936339616775513","1.3936339616775513","1.3936339616775513"
"516","1032","1032","1032","0.8293142318725586","0.8293142318725586","0.8293142318725586"
"517","1034","1034","1034","1.7121368646621704","1.7121368646621704","1.7121368646621704"
"518","1036","1036","1036","1.2366060018539429","1.2366060018539429","1.2366060018539429"
"519","1038","1038","1038","1.3574810028076172","1.3574810028076172","1.3574810028076172"
"520","1040","1040","1040","1.1145731210708618","1.1145731210708618","1.1145731210708618"
"521","1042","1042","1042","0.9636849164962769","0.9636849164962769","0.9636849164962769"
"522","1044","1044","1044","0.8545126914978027","0.8545126914978027","0.8545126914978027"
"523","1046","1046","1046","1.3945038318634033","1.3945038318634033","1.3945038318634033"
"524","1048","1048","1048","1.2365782260894775","1.2365782260894775","1.2365782260894775"
"525","1050","1050","1050","0.737630307674408","0.737630307674408","0.737630307674408"
"526","1052","1052","1052","0.9684860706329346","0.9684860706329346","0.9684860706329346"
"527","1054","1054","1054","1.4849807024002075","1.4849807024002075","1.4849807024002075"
"528","1056","1056","1056","1.5896880626678467","1.5896880626678467","1.5896880626678467"
"529","1058","1058","1058","1.4319655895233154","1.4319655895233154","1.4319655895233154"
"530","1060","1060","1060","1.4759093523025513","1.4759093523025513","1.4759093523025513"
"531","1062","1062","1062","0.772437572479248","0.772437572479248","0.772437572479248"
"532","1064","1064","1064","1.2469614744186401","1.2469614744186401","1.2469614744186401"
"533","1066","1066","1066","1.4961212873458862","1.4961212873458862","1.4961212873458862"
"534","1068","1068","1068","1.0323841571807861","1.0323841571807861","1.0323841571807861"
"535","1070","1070","1070","1.0965335369110107","1.0965335369110107","1.0965335369110107"
"536","1072","1072","1072","1.8872193098068237","1.8872193098068237","1.8872193098068237"
"537","1074","1074","1074","1.5069966316223145","1.5069966316223145","1.5069966316223145"
"538","1076","1076","1076","1.2277318239212036","1.2277318239212036","1.2277318239212036"
"539","1078","1078","1078","0.8266944885253906","0.8266944885253906","0.8266944885253906"
"540","1080","1080","1080","1.1252423524856567","1.1252423524856567","1.1252423524856567"
"541","1082","1082","1082","1.4630688428878784","1.4630688428878784","1.4630688428878784"
"542","1084","1084","1084","1.047383189201355","1.047383189201355","1.047383189201355"
"543","1086","1086","1086","1.0344524383544922","1.0344524383544922","1.0344524383544922"
"544","1088","1088","1088","1.492736577987671","1.492736577987671","1.492736577987671"
"545","1090","1090","1090","0.6590871214866638","0.6590871214866638","0.6590871214866638"
"546","1092","1092","1092","0.8469624519348145","0.8469624519348145","0.8469624519348145"
"547","1094","1094","1094","0.8760056495666504","0.8760056495666504","0.8760056495666504"
"548","1096","1096","1096","1.6446489095687866","1.6446489095687866","1.6446489095687866"
"549","1098","1098","1098","0.7059307098388672","0.7059307098388672","0.7059307098388672"
"550","1100","1100","1100","1.561896800994873","1.561896800994873","1.561896800994873"
"551","1102","1102","1102","1.114166021347046","1.114166021347046","1.114166021347046"
"552","1104","1104","1104","1.0493226051330566","1.0493226051330566","1.0493226051330566"
"553","1106","1106","1106","1.6376582384109497","1.6376582384109497","1.6376582384109497"
"554","1108","1108","1108","1.1941869258880615","1.1941869258880615","1.1941869258880615"
"555","1110","1110","1110","1.1845600605010986","1.1845600605010986","1.1845600605010986"
"556","1112","1112","1112","1.2406175136566162","1.2406175136566162","1.2406175136566162"
"557","1114","1114","1114","1.381571650505066","1.381571650505066","1.381571650505066"
"558","1116","1116","1116","1.600752830505371","1.600752830505371","1.600752830505371"
"559","1118","1118","1118","0.8050113916397095","0.8050113916397095","0.8050113916397095"
"560","1120","1120","1120","1.4340827465057373","1.4340827465057373","1.4340827465057373"
"561","1122","1122","1122","1.159590244293213","1.159590244293213","1.159590244293213"
"562","1124","1124","1124","1.1151094436645508","1.1151094436645508","1.1151094436645508"
"563","1126","1126","1126","0.9910377860069275","0.9910377860069275","0.9910377860069275"
"564","1128","1128","1128","0.8362169861793518","0.8362169861793518","0.8362169861793518"
"565","1130","1130","1130","1.339613914489746","1.339613914489746","1.339613914489746"
"566","1132","1132","1132","0.8943558931350708","0.8943558931350708","0.8943558931350708"
"567","1134","1134","1134","1.1705396175384521","1.1705396175384521","1.1705396175384521"
"568","1136","1136","1136","1.085351824760437","1.085351824760437","1.085351824760437"
"569","1138","1138","1138","0.9088897705078125","0.9088897705078125","0.9088897705078125"
"570","1140","1140","1140","1.4267574548721313","1.4267574548721313","1.4267574548721313"
"571","1142","1142","1142","0.8308367729187012","0.8308367729187012","0.8308367729187012"
"572","1144","1144","1144","1.016667366027832","1.016667366027832","1.016667366027832"
"573","1146","1146","1146","1.9984595775604248","1.9984595775604248","1.9984595775604248"
"574","1148","1148","1148","1.2046434879302979","1.2046434879302979","1.2046434879302979"
"575","1150","1150","1150","1.4885997772216797","1.4885997772216797","1.4885997772216797"
"576","1152","1152","1152","1.142137050628662","1.142137050628662","1.142137050628662"
"577","1154","1154","1154","1.4720451831817627","1.4720451831817627","1.4720451831817627"
"578","1156","1156","1156","1.4200729131698608","1.4200729131698608","1.4200729131698608"
"579","1158","1158","1158","1.4344780445098877","1.4344780445098877","1.4344780445098877"
"580","1160","1160","1160","1.5078603029251099","1.5078603029251099","1.5078603029251099"
"581","1162","1162","1162","1.0294264554977417","1.0294264554977417","1.0294264554977417"
"582","1164","1164","1164","1.5281113386154175","1.5281113386154175","1.5281113386154175"
"583","1166","1166","1166","0.795640230178833","0.795640230178833","0.795640230178833"
"584","1168","1168","1168","1.0456936359405518","1.0456936359405518","1.0456936359405518"
"585","1170","1170","1170","1.4475375413894653","1.4475375413894653","1.4475375413894653"
"586","1172","1172","1172","1.21324622631073","1.21324622631073","1.21324622631073"
"587","1174","1174","1174","1.2389225959777832","1.2389225959777832","1.2389225959777832"
"588","1176","1176","1176","1.295324683189392","1.295324683189392","1.295324683189392"
"589","1178","1178","1178","1.031305193901062","1.031305193901062","1.031305193901062"
"590","1180","1180","1180","1.4233936071395874","1.4233936071395874","1.4233936071395874"
"591","1182","1182","1182","1.8419318199157715","1.8419318199157715","1.8419318199157715"
"592","1184","1184","1184","1.5308572053909302","1.5308572053909302","1.5308572053909302"
"593","1186","1186","1186","1.3103041648864746","1.3103041648864746","1.3103041648864746"
"594","1188","1188","1188","1.4062895774841309","1.4062895774841309","1.4062895774841309"
"595","1190","1190","1190","1.2676218748092651","1.2676218748092651","1.2676218748092651"
"596","1192","1192","1192","1.0463614463806152","1.0463614463806152","1.0463614463806152"
"597","1194","1194","1194","1.1284546852111816","1.1284546852111816","1.1284546852111816"
"598","1196","1196","1196","1.6926361322402954","1.6926361322402954","1.6926361322402954"
"599","1198","1198","1198","1.9234141111373901","1.9234141111373901","1.9234141111373901"
"600","1200","1200","1200","2.446340560913086","2.446340560913086","2.446340560913086"
"601","1202","1202","1202","3.674513816833496","3.674513816833496","3.674513816833496"
"602","1204","1204","1204","3.468686580657959","3.468686580657959","3.468686580657959"
"603","1206","1206","1206","1.3753092288970947","1.3753092288970947","1.3753092288970947"
"604","1208","1208","1208","2.6483676433563232","2.6483676433563232","2.6483676433563232"
"605","1210","1210","1210","0.7864434719085693","0.7864434719085693","0.7864434719085693"
"606","1212","1212","1212","4.73764705657959","4.73764705657959","4.73764705657959"
"607","1214","1214","1214","2.322172164916992","2.322172164916992","2.322172164916992"
"608","1216","1216","1216","3.883307695388794","3.883307695388794","3.883307695388794"
"609","1218","1218","1218","3.8953943252563477","3.8953943252563477","3.8953943252563477"
"610","1220","1220","1220","3.9002652168273926","3.9002652168273926","3.9002652168273926"
"611","1222","1222","1222","2.259436845779419","2.259436845779419","2.259436845779419"
"612","1224","1224","1224","3.997332811355591","3.997332811355591","3.997332811355591"
"613","1226","1226","1226","4.492660999298096","4.492660999298096","4.492660999298096"
"614","1228","1228","1228","3.099709987640381","3.099709987640381","3.099709987640381"
"615","1230","1230","1230","3.233607292175293","3.233607292175293","3.233607292175293"
"616","1232","1232","1232","2.4371883869171143","2.4371883869171143","2.4371883869171143"
"617","1234","1234","1234","2.6937930583953857","2.6937930583953857","2.6937930583953857"
"618","1236","1236","1236","5.381868839263916","5.381868839263916","5.381868839263916"
"619","1238","1238","1238","3.243772268295288","3.243772268295288","3.243772268295288"
"620","1240","1240","1240","2.2704687118530273","2.2704687118530273","2.2704687118530273"
"621","1242","1242","1242","4.508978843688965","4.508978843688965","4.508978843688965"
"622","1244","1244","1244","1.6782100200653076","1.6782100200653076","1.6782100200653076"
"623","1246","1246","1246","2.2724313735961914","2.2724313735961914","2.2724313735961914"
"624","1248","1248","1248","0.991912841796875","0.991912841796875","0.991912841796875"
"625","1250","1250","1250","3.9676451683044434","3.9676451683044434","3.9676451683044434"
"626","1252","1252","1252","2.2548601627349854","2.2548601627349854","2.2548601627349854"
"627","1254","1254","1254","5.133063316345215","5.133063316345215","5.133063316345215"
"628","1256","1256","1256","4.590264320373535","4.590264320373535","4.590264320373535"
"629","1258","1258","1258","2.3142733573913574","2.3142733573913574","2.3142733573913574"
"630","1260","1260","1260","3.8122689723968506","3.8122689723968506","3.8122689723968506"
"631","1262","1262","1262","4.6317138671875","4.6317138671875","4.6317138671875"
"632","1264","1264","1264","4.609688758850098","4.609688758850098","4.609688758850098"
"633","1266","1266","1266","2.5192573070526123","2.5192573070526123","2.5192573070526123"
"634","1268","1268","1268","3.2095940113067627","3.2095940113067627","3.2095940113067627"
"635","1270","1270","1270","2.0081539154052734","2.0081539154052734","2.0081539154052734"
"636","1272","1272","1272","1.7229335308074951","1.7229335308074951","1.7229335308074951"
"637","1274","1274","1274","3.3080954551696777","3.3080954551696777","3.3080954551696777"
"638","1276","1276","1276","3.2572221755981445","3.2572221755981445","3.2572221755981445"
"639","1278","1278","1278","1.0358736515045166","1.0358736515045166","1.0358736515045166"
"640","1280","1280","1280","2.2325949668884277","2.2325949668884277","2.2325949668884277"
"641","1282","1282","1282","4.512417793273926","4.512417793273926","4.512417793273926"
"642","1284","1284","1284","3.9821114540100098","3.9821114540100098","3.9821114540100098"
"643","1286","1286","1286","4.6778950691223145","4.6778950691223145","4.6778950691223145"
"644","1288","1288","1288","1.9311676025390625","1.9311676025390625","1.9311676025390625"
"645","1290","1290","1290","3.140202045440674","3.140202045440674","3.140202045440674"
"646","1292","1292","1292","4.293996334075928","4.293996334075928","4.293996334075928"
"647","1294","1294","1294","3.2275869846343994","3.2275869846343994","3.2275869846343994"
"648","1296","1296","1296","3.342893123626709","3.342893123626709","3.342893123626709"
"649","1298","1298","1298","2.8022851943969727","2.8022851943969727","2.8022851943969727"
"650","1300","1300","1300","2.4746322631835938","2.4746322631835938","2.4746322631835938"
"651","1302","1302","1302","1.8138482570648193","1.8138482570648193","1.8138482570648193"
"652","1304","1304","1304","2.441263198852539","2.441263198852539","2.441263198852539"
"653","1306","1306","1306","3.056156635284424","3.056156635284424","3.056156635284424"
"654","1308","1308","1308","1.6324121952056885","1.6324121952056885","1.6324121952056885"
"655","1310","1310","1310","3.3358592987060547","3.3358592987060547","3.3358592987060547"
"656","1312","1312","1312","3.0835201740264893","3.0835201740264893","3.0835201740264893"
"657","1314","1314","1314","1.6477587223052979","1.6477587223052979","1.6477587223052979"
"658","1316","1316","1316","1.0306445360183716","1.0306445360183716","1.0306445360183716"
"659","1318","1318","1318","3.9569549560546875","3.9569549560546875","3.9569549560546875"
"660","1320","1320","1320","1.596011996269226","1.596011996269226","1.596011996269226"
"661","1322","1322","1322","2.6289710998535156","2.6289710998535156","2.6289710998535156"
"662","1324","1324","1324","3.2045631408691406","3.2045631408691406","3.2045631408691406"
"663","1326","1326","1326","4.911687850952148","4.911687850952148","4.911687850952148"
"664","1328","1328","1328","4.936422348022461","4.936422348022461","4.936422348022461"
"665","1330","1330","1330","3.2818832397460938","3.2818832397460938","3.2818832397460938"
"666","1332","1332","1332","3.6806976795196533","3.6806976795196533","3.6806976795196533"
"667","1334","1334","1334","2.3123536109924316","2.3123536109924316","2.3123536109924316"
"668","1336","1336","1336","6.460640907287598","6.460640907287598","6.460640907287598"
"669","1338","1338","1338","3.3842735290527344","3.3842735290527344","3.3842735290527344"
"670","1340","1340","1340","4.853288173675537","4.853288173675537","4.853288173675537"
"671","1342","1342","1342","3.6760365962982178","3.6760365962982178","3.6760365962982178"
"672","1344","1344","1344","2.6190590858459473","2.6190590858459473","2.6190590858459473"
"673","1346","1346","1346","2.409194231033325","2.409194231033325","2.409194231033325"
"674","1348","1348","1348","3.05938982963562","3.05938982963562","3.05938982963562"
"675","1350","1350","1350","2.459373950958252","2.459373950958252","2.459373950958252"
"676","1352","1352","1352","2.928396463394165","2.928396463394165","2.928396463394165"
"677","1354","1354","1354","2.328760862350464","2.328760862350464","2.328760862350464"
"678","1356","1356","1356","4.487910747528076","4.487910747528076","4.487910747528076"
"679","1358","1358","1358","2.654670238494873","2.654670238494873","2.654670238494873"
"680","1360","1360","1360","1.7778589725494385","1.7778589725494385","1.7778589725494385"
"681","1362","1362","1362","3.137359380722046","3.137359380722046","3.137359380722046"
"682","1364","1364","1364","2.285306692123413","2.285306692123413","2.285306692123413"
"683","1366","1366","1366","2.406113624572754","2.406113624572754","2.406113624572754"
"684","1368","1368","1368","2.351029396057129","2.351029396057129","2.351029396057129"
"685","1370","1370","1370","3.7174277305603027","3.7174277305603027","3.7174277305603027"
"686","1372","1372","1372","1.8471368551254272","1.8471368551254272","1.8471368551254272"
"687","1374","1374","1374","2.9045255184173584","2.9045255184173584","2.9045255184173584"
"688","1376","1376","1376","2.6101789474487305","2.6101789474487305","2.6101789474487305"
"689","1378","1378","1378","2.7162303924560547","2.7162303924560547","2.7162303924560547"
"690","1380","1380","1380","4.498536109924316","4.498536109924316","4.498536109924316"
"691","1382","1382","1382","1.370428204536438","1.370428204536438","1.370428204536438"
"692","1384","1384","1384","3.2087488174438477","3.2087488174438477","3.2087488174438477"
"693","1386","1386","1386","2.2029037475585938","2.2029037475585938","2.2029037475585938"
"694","1388","1388","1388","4.287953853607178","4.287953853607178","4.287953853607178"
"695","1390","1390","1390","3.869041919708252","3.869041919708252","3.869041919708252"
"696","1392","1392","1392","3.2778854370117188","3.2778854370117188","3.2778854370117188"
"697","1394","1394","1394","2.5206620693206787","2.5206620693206787","2.5206620693206787"
"698","1396","1396","1396","3.3255796432495117","3.3255796432495117","3.3255796432495117"
"699","1398","1398","1398","3.242685079574585","3.242685079574585","3.242685079574585"
"700","1400","1400","1400","3.8040618896484375","3.8040618896484375","3.8040618896484375"
"701","1402","1402","1402","14.47399616241455","14.47399616241455","14.47399616241455"
"702","1404","1404","1404","1.7459849119186401","1.7459849119186401","1.7459849119186401"
"703","1406","1406","1406","10.016172409057617","10.016172409057617","10.016172409057617"
"704","1408","1408","1408","16.942373275756836","16.942373275756836","16.942373275756836"
"705","1410","1410","1410","15.631858825683594","15.631858825683594","15.631858825683594"
"706","1412","1412","1412","8.65690803527832","8.65690803527832","8.65690803527832"
"707","1414","1414","1414","7.617852687835693","7.617852687835693","7.617852687835693"
"708","1416","1416","1416","22.338869094848633","22.338869094848633","22.338869094848633"
"709","1418","1418","1418","13.678281784057617","13.678281784057617","13.678281784057617"
"710","1420","1420","1420","5.482563495635986","5.482563495635986","5.482563495635986"
"711","1422","1422","1422","7.28375244140625","7.28375244140625","7.28375244140625"
"712","1424","1424","1424","7.948272705078125","7.948272705078125","7.948272705078125"
"713","1426","1426","1426","8.810260772705078","8.810260772705078","8.810260772705078"
"714","1428","1428","1428","11.988188743591309","11.988188743591309","11.988188743591309"
"715","1430","1430","1430","10.058084487915039","10.058084487915039","10.058084487915039"
"716","1432","1432","1432","2.8968381881713867","2.8968381881713867","2.8968381881713867"
"717","1434","1434","1434","13.10371208190918","13.10371208190918","13.10371208190918"
"718","1436","1436","1436","10.003019332885742","10.003019332885742","10.003019332885742"
"719","1438","1438","1438","17.612857818603516","17.612857818603516","17.612857818603516"
"720","1440","1440","1440","8.04005241394043","8.04005241394043","8.04005241394043"
"721","1442","1442","1442","9.81466007232666","9.81466007232666","9.81466007232666"
"722","1444","1444","1444","14.222566604614258","14.222566604614258","14.222566604614258"
"723","1446","1446","1446","16.90265655517578","16.90265655517578","16.90265655517578"
"724","1448","1448","1448","6.933414459228516","6.933414459228516","6.933414459228516"
"725","1450","1450","1450","9.907432556152344","9.907432556152344","9.907432556152344"
"726","1452","1452","1452","12.0951509475708","12.0951509475708","12.0951509475708"
"727","1454","1454","1454","6.9066057205200195","6.9066057205200195","6.9066057205200195"
"728","1456","1456","1456","12.71165657043457","12.71165657043457","12.71165657043457"
"729","1458","1458","1458","7.546332359313965","7.546332359313965","7.546332359313965"
"730","1460","1460","1460","7.769150733947754","7.769150733947754","7.769150733947754"
"731","1462","1462","1462","10.104813575744629","10.104813575744629","10.104813575744629"
"732","1464","1464","1464","6.089629173278809","6.089629173278809","6.089629173278809"
"733","1466","1466","1466","10.45494556427002","10.45494556427002","10.45494556427002"
"734","1468","1468","1468","16.232545852661133","16.232545852661133","16.232545852661133"
"735","1470","1470","1470","16.40669822692871","16.40669822692871","16.40669822692871"
"736","1472","1472","1472","6.967294692993164","6.967294692993164","6.967294692993164"
"737","1474","1474","1474","10.881099700927734","10.881099700927734","10.881099700927734"
"738","1476","1476","1476","12.452720642089844","12.452720642089844","12.452720642089844"
"739","1478","1478","1478","4.112728118896484","4.112728118896484","4.112728118896484"
"740","1480","1480","1480","12.848405838012695","12.848405838012695","12.848405838012695"
"741","1482","1482","1482","20.369279861450195","20.369279861450195","20.369279861450195"
"742","1484","1484","1484","16.7904052734375","16.7904052734375","16.7904052734375"
