"step","_step","_step__MIN","_step__MAX","all_time_value","all_time_value__MIN","all_time_value__MAX"
"263","526","526","526","0.5139565467834473","0.5139565467834473","0.5139565467834473"
"264","528","528","528","0.5093288421630859","0.5093288421630859","0.5093288421630859"
"265","530","530","530","0.4959578514099121","0.4959578514099121","0.4959578514099121"
"266","532","532","532","0.5505107641220093","0.5505107641220093","0.5505107641220093"
"267","534","534","534","0.45466676354408264","0.45466676354408264","0.45466676354408264"
"268","536","536","536","0.5528157353401184","0.5528157353401184","0.5528157353401184"
"269","538","538","538","0.49785810708999634","0.49785810708999634","0.49785810708999634"
"270","540","540","540","0.4978983402252197","0.4978983402252197","0.4978983402252197"
"271","542","542","542","0.4569641649723053","0.4569641649723053","0.4569641649723053"
"272","544","544","544","0.4703792333602905","0.4703792333602905","0.4703792333602905"
"273","546","546","546","0.4843151867389679","0.4843151867389679","0.4843151867389679"
"274","548","548","548","0.5065827369689941","0.5065827369689941","0.5065827369689941"
"275","550","550","550","0.5408161282539368","0.5408161282539368","0.5408161282539368"
"276","552","552","552","0.45022010803222656","0.45022010803222656","0.45022010803222656"
"277","554","554","554","0.4508235454559326","0.4508235454559326","0.4508235454559326"
"278","556","556","556","0.4974559247493744","0.4974559247493744","0.4974559247493744"
"279","558","558","558","0.5189281702041626","0.5189281702041626","0.5189281702041626"
"280","560","560","560","0.47990962862968445","0.47990962862968445","0.47990962862968445"
"281","562","562","562","0.4812125861644745","0.4812125861644745","0.4812125861644745"
"282","564","564","564","0.5537569522857666","0.5537569522857666","0.5537569522857666"
"283","566","566","566","0.5304018259048462","0.5304018259048462","0.5304018259048462"
"284","568","568","568","0.5073119401931763","0.5073119401931763","0.5073119401931763"
"285","570","570","570","0.4432174265384674","0.4432174265384674","0.4432174265384674"
"286","572","572","572","0.5410901308059692","0.5410901308059692","0.5410901308059692"
"287","574","574","574","0.515511155128479","0.515511155128479","0.515511155128479"
"288","576","576","576","0.47986045479774475","0.47986045479774475","0.47986045479774475"
"289","578","578","578","0.47304242849349976","0.47304242849349976","0.47304242849349976"
"290","580","580","580","0.43916675448417664","0.43916675448417664","0.43916675448417664"
"291","582","582","582","0.535193145275116","0.535193145275116","0.535193145275116"
"292","584","584","584","0.47228020429611206","0.47228020429611206","0.47228020429611206"
"293","586","586","586","0.4388841390609741","0.4388841390609741","0.4388841390609741"
"294","588","588","588","0.5053460597991943","0.5053460597991943","0.5053460597991943"
"295","590","590","590","0.47362107038497925","0.47362107038497925","0.47362107038497925"
"296","592","592","592","0.495561420917511","0.495561420917511","0.495561420917511"
"297","594","594","594","0.4954055845737457","0.4954055845737457","0.4954055845737457"
"298","596","596","596","0.48398345708847046","0.48398345708847046","0.48398345708847046"
"299","598","598","598","0.47185516357421875","0.47185516357421875","0.47185516357421875"
"300","600","600","600","0.7874902486801147","0.7874902486801147","0.7874902486801147"
"301","602","602","602","0.6240947246551514","0.6240947246551514","0.6240947246551514"
"302","604","604","604","0.7602033019065857","0.7602033019065857","0.7602033019065857"
"303","606","606","606","0.8473557233810425","0.8473557233810425","0.8473557233810425"
"304","608","608","608","0.5011674761772156","0.5011674761772156","0.5011674761772156"
"305","610","610","610","0.8116447925567627","0.8116447925567627","0.8116447925567627"
"306","612","612","612","0.619093656539917","0.619093656539917","0.619093656539917"
"307","614","614","614","0.7233104109764099","0.7233104109764099","0.7233104109764099"
"308","616","616","616","0.8431395292282104","0.8431395292282104","0.8431395292282104"
"309","618","618","618","0.8018210530281067","0.8018210530281067","0.8018210530281067"
"310","620","620","620","0.7579431533813477","0.7579431533813477","0.7579431533813477"
"311","622","622","622","0.7466011047363281","0.7466011047363281","0.7466011047363281"
"312","624","624","624","0.5776727199554443","0.5776727199554443","0.5776727199554443"
"313","626","626","626","0.6170588135719299","0.6170588135719299","0.6170588135719299"
"314","628","628","628","0.7666889429092407","0.7666889429092407","0.7666889429092407"
"315","630","630","630","0.8409191370010376","0.8409191370010376","0.8409191370010376"
"316","632","632","632","0.6188371181488037","0.6188371181488037","0.6188371181488037"
"317","634","634","634","0.6540329456329346","0.6540329456329346","0.6540329456329346"
"318","636","636","636","0.6613524556159973","0.6613524556159973","0.6613524556159973"
"319","638","638","638","0.6929302215576172","0.6929302215576172","0.6929302215576172"
"320","640","640","640","0.4990454316139221","0.4990454316139221","0.4990454316139221"
"321","642","642","642","0.8334816694259644","0.8334816694259644","0.8334816694259644"
"322","644","644","644","0.6249364614486694","0.6249364614486694","0.6249364614486694"
"323","646","646","646","0.6031453013420105","0.6031453013420105","0.6031453013420105"
"324","648","648","648","0.5874345898628235","0.5874345898628235","0.5874345898628235"
"325","650","650","650","0.8870924115180969","0.8870924115180969","0.8870924115180969"
"326","652","652","652","0.8174312114715576","0.8174312114715576","0.8174312114715576"
"327","654","654","654","0.5635333061218262","0.5635333061218262","0.5635333061218262"
"328","656","656","656","0.7657783031463623","0.7657783031463623","0.7657783031463623"
"329","658","658","658","0.6038033962249756","0.6038033962249756","0.6038033962249756"
"330","660","660","660","0.7484292387962341","0.7484292387962341","0.7484292387962341"
"331","662","662","662","0.8232768177986145","0.8232768177986145","0.8232768177986145"
"332","664","664","664","0.6597434282302856","0.6597434282302856","0.6597434282302856"
"333","666","666","666","0.7844566106796265","0.7844566106796265","0.7844566106796265"
"334","668","668","668","0.8099784851074219","0.8099784851074219","0.8099784851074219"
"335","670","670","670","0.5759941935539246","0.5759941935539246","0.5759941935539246"
"336","672","672","672","0.6839081645011902","0.6839081645011902","0.6839081645011902"
"337","674","674","674","0.7329641580581665","0.7329641580581665","0.7329641580581665"
"338","676","676","676","0.6026817560195923","0.6026817560195923","0.6026817560195923"
"339","678","678","678","0.7078115940093994","0.7078115940093994","0.7078115940093994"
"340","680","680","680","0.605197012424469","0.605197012424469","0.605197012424469"
"341","682","682","682","0.7316015958786011","0.7316015958786011","0.7316015958786011"
"342","684","684","684","0.8120787143707275","0.8120787143707275","0.8120787143707275"
"343","686","686","686","0.6842494606971741","0.6842494606971741","0.6842494606971741"
"344","688","688","688","0.633254885673523","0.633254885673523","0.633254885673523"
"345","690","690","690","0.8610624670982361","0.8610624670982361","0.8610624670982361"
"346","692","692","692","0.550840437412262","0.550840437412262","0.550840437412262"
"347","694","694","694","0.5381687879562378","0.5381687879562378","0.5381687879562378"
"348","696","696","696","0.6272667646408081","0.6272667646408081","0.6272667646408081"
"349","698","698","698","0.7871705889701843","0.7871705889701843","0.7871705889701843"
"350","700","700","700","0.7773334980010986","0.7773334980010986","0.7773334980010986"
"351","702","702","702","0.6994170546531677","0.6994170546531677","0.6994170546531677"
"352","704","704","704","0.625178873538971","0.625178873538971","0.625178873538971"
"353","706","706","706","0.7326379418373108","0.7326379418373108","0.7326379418373108"
"354","708","708","708","0.5916582345962524","0.5916582345962524","0.5916582345962524"
"355","710","710","710","0.7304810285568237","0.7304810285568237","0.7304810285568237"
"356","712","712","712","0.6717458367347717","0.6717458367347717","0.6717458367347717"
"357","714","714","714","0.5361027717590332","0.5361027717590332","0.5361027717590332"
"358","716","716","716","0.578475832939148","0.578475832939148","0.578475832939148"
"359","718","718","718","0.7909374237060547","0.7909374237060547","0.7909374237060547"
"360","720","720","720","0.7795629501342773","0.7795629501342773","0.7795629501342773"
"361","722","722","722","0.5640312433242798","0.5640312433242798","0.5640312433242798"
"362","724","724","724","0.6965627670288086","0.6965627670288086","0.6965627670288086"
"363","726","726","726","0.7854048013687134","0.7854048013687134","0.7854048013687134"
"364","728","728","728","0.6047677993774414","0.6047677993774414","0.6047677993774414"
"365","730","730","730","0.7265518307685852","0.7265518307685852","0.7265518307685852"
"366","732","732","732","0.7341153025627136","0.7341153025627136","0.7341153025627136"
"367","734","734","734","0.6730909943580627","0.6730909943580627","0.6730909943580627"
"368","736","736","736","0.6660891175270081","0.6660891175270081","0.6660891175270081"
"369","738","738","738","0.6918522119522095","0.6918522119522095","0.6918522119522095"
"370","740","740","740","0.6268956065177917","0.6268956065177917","0.6268956065177917"
"371","742","742","742","0.8105316162109375","0.8105316162109375","0.8105316162109375"
