"step","_step","_step__MIN","_step__MAX","q_time_value","q_time_value__MIN","q_time_value__MAX"
"787","1574","1574","1574","6.816417694091797","6.816417694091797","6.816417694091797"
"788","1576","1576","1576","6.607736587524414","6.607736587524414","6.607736587524414"
"789","1578","1578","1578","6.586788177490234","6.586788177490234","6.586788177490234"
"790","1580","1580","1580","6.3176751136779785","6.3176751136779785","6.3176751136779785"
"791","1582","1582","1582","6.880279064178467","6.880279064178467","6.880279064178467"
"792","1584","1584","1584","6.570966720581055","6.570966720581055","6.570966720581055"
"793","1586","1586","1586","6.746764659881592","6.746764659881592","6.746764659881592"
"794","1588","1588","1588","6.7224040031433105","6.7224040031433105","6.7224040031433105"
"795","1590","1590","1590","6.789156436920166","6.789156436920166","6.789156436920166"
"796","1592","1592","1592","6.77766227722168","6.77766227722168","6.77766227722168"
"797","1594","1594","1594","6.68138313293457","6.68138313293457","6.68138313293457"
"798","1596","1596","1596","6.342808723449707","6.342808723449707","6.342808723449707"
"799","1598","1598","1598","6.891000270843506","6.891000270843506","6.891000270843506"
"800","1600","1600","1600","6.755899429321289","6.755899429321289","6.755899429321289"
"801","1602","1602","1602","6.876574516296387","6.876574516296387","6.876574516296387"
"802","1604","1604","1604","6.660666465759277","6.660666465759277","6.660666465759277"
"803","1606","1606","1606","6.927544593811035","6.927544593811035","6.927544593811035"
"804","1608","1608","1608","6.782866477966309","6.782866477966309","6.782866477966309"
"805","1610","1610","1610","6.746251106262207","6.746251106262207","6.746251106262207"
"806","1612","1612","1612","6.824961185455322","6.824961185455322","6.824961185455322"
"807","1614","1614","1614","6.715913772583008","6.715913772583008","6.715913772583008"
"808","1616","1616","1616","6.598804473876953","6.598804473876953","6.598804473876953"
"809","1618","1618","1618","6.884774684906006","6.884774684906006","6.884774684906006"
"810","1620","1620","1620","7.058229923248291","7.058229923248291","7.058229923248291"
"811","1622","1622","1622","6.916871070861816","6.916871070861816","6.916871070861816"
"812","1624","1624","1624","6.581335544586182","6.581335544586182","6.581335544586182"
"813","1626","1626","1626","6.688178539276123","6.688178539276123","6.688178539276123"
"814","1628","1628","1628","7.185354232788086","7.185354232788086","7.185354232788086"
"815","1630","1630","1630","6.752198696136475","6.752198696136475","6.752198696136475"
"816","1632","1632","1632","6.9934797286987305","6.9934797286987305","6.9934797286987305"
"817","1634","1634","1634","6.738086700439453","6.738086700439453","6.738086700439453"
"818","1636","1636","1636","7.038848400115967","7.038848400115967","7.038848400115967"
"819","1638","1638","1638","6.765059471130371","6.765059471130371","6.765059471130371"
"820","1640","1640","1640","6.778834342956543","6.778834342956543","6.778834342956543"
"821","1642","1642","1642","7.08669900894165","7.08669900894165","7.08669900894165"
"822","1644","1644","1644","7.151933670043945","7.151933670043945","7.151933670043945"
"823","1646","1646","1646","6.808984756469727","6.808984756469727","6.808984756469727"
"824","1648","1648","1648","6.867271900177002","6.867271900177002","6.867271900177002"
"825","1650","1650","1650","6.888896942138672","6.888896942138672","6.888896942138672"
"826","1652","1652","1652","6.803264617919922","6.803264617919922","6.803264617919922"
"827","1654","1654","1654","6.955626487731934","6.955626487731934","6.955626487731934"
"828","1656","1656","1656","6.877918243408203","6.877918243408203","6.877918243408203"
"829","1658","1658","1658","6.786538600921631","6.786538600921631","6.786538600921631"
"830","1660","1660","1660","7.168652057647705","7.168652057647705","7.168652057647705"
"831","1662","1662","1662","6.511410236358643","6.511410236358643","6.511410236358643"
"832","1664","1664","1664","6.882806777954102","6.882806777954102","6.882806777954102"
"833","1666","1666","1666","6.823404788970947","6.823404788970947","6.823404788970947"
"834","1668","1668","1668","6.841177940368652","6.841177940368652","6.841177940368652"
"835","1670","1670","1670","6.962840557098389","6.962840557098389","6.962840557098389"
"836","1672","1672","1672","7.217953681945801","7.217953681945801","7.217953681945801"
"837","1674","1674","1674","6.827293395996094","6.827293395996094","6.827293395996094"
"838","1676","1676","1676","6.33690071105957","6.33690071105957","6.33690071105957"
"839","1678","1678","1678","6.396535873413086","6.396535873413086","6.396535873413086"
"840","1680","1680","1680","6.9391374588012695","6.9391374588012695","6.9391374588012695"
"841","1682","1682","1682","6.727871417999268","6.727871417999268","6.727871417999268"
"842","1684","1684","1684","6.513091087341309","6.513091087341309","6.513091087341309"
"843","1686","1686","1686","6.867175102233887","6.867175102233887","6.867175102233887"
"844","1688","1688","1688","6.6217193603515625","6.6217193603515625","6.6217193603515625"
"845","1690","1690","1690","6.754539966583252","6.754539966583252","6.754539966583252"
"846","1692","1692","1692","6.869084358215332","6.869084358215332","6.869084358215332"
"847","1694","1694","1694","6.940820217132568","6.940820217132568","6.940820217132568"
"848","1696","1696","1696","6.972491264343262","6.972491264343262","6.972491264343262"
"849","1698","1698","1698","6.706297874450684","6.706297874450684","6.706297874450684"
"850","1700","1700","1700","7.06437873840332","7.06437873840332","7.06437873840332"
"851","1702","1702","1702","6.69261360168457","6.69261360168457","6.69261360168457"
"852","1704","1704","1704","6.675963401794434","6.675963401794434","6.675963401794434"
"853","1706","1706","1706","6.659053325653076","6.659053325653076","6.659053325653076"
"854","1708","1708","1708","6.410590171813965","6.410590171813965","6.410590171813965"
"855","1710","1710","1710","6.888187408447266","6.888187408447266","6.888187408447266"
"856","1712","1712","1712","7.133934020996094","7.133934020996094","7.133934020996094"
"857","1714","1714","1714","6.889861106872559","6.889861106872559","6.889861106872559"
"858","1716","1716","1716","6.824525833129883","6.824525833129883","6.824525833129883"
"859","1718","1718","1718","6.869081020355225","6.869081020355225","6.869081020355225"
"860","1720","1720","1720","6.76397180557251","6.76397180557251","6.76397180557251"
"861","1722","1722","1722","6.577383041381836","6.577383041381836","6.577383041381836"
"862","1724","1724","1724","6.89710807800293","6.89710807800293","6.89710807800293"
"863","1726","1726","1726","6.814694404602051","6.814694404602051","6.814694404602051"
"864","1728","1728","1728","6.988805294036865","6.988805294036865","6.988805294036865"
"865","1730","1730","1730","6.812253475189209","6.812253475189209","6.812253475189209"
"866","1732","1732","1732","6.694958209991455","6.694958209991455","6.694958209991455"
"867","1734","1734","1734","6.823460578918457","6.823460578918457","6.823460578918457"
"868","1736","1736","1736","6.569430828094482","6.569430828094482","6.569430828094482"
"869","1738","1738","1738","6.559442520141602","6.559442520141602","6.559442520141602"
"870","1740","1740","1740","7.062835693359375","7.062835693359375","7.062835693359375"
"871","1742","1742","1742","6.87406063079834","6.87406063079834","6.87406063079834"
"872","1744","1744","1744","6.696199893951416","6.696199893951416","6.696199893951416"
"873","1746","1746","1746","6.966104984283447","6.966104984283447","6.966104984283447"
"874","1748","1748","1748","6.584092617034912","6.584092617034912","6.584092617034912"
"875","1750","1750","1750","6.38837194442749","6.38837194442749","6.38837194442749"
"876","1752","1752","1752","6.769697189331055","6.769697189331055","6.769697189331055"
"877","1754","1754","1754","7.032857894897461","7.032857894897461","7.032857894897461"
"878","1756","1756","1756","6.904471397399902","6.904471397399902","6.904471397399902"
"879","1758","1758","1758","6.5268049240112305","6.5268049240112305","6.5268049240112305"
"880","1760","1760","1760","6.713875770568848","6.713875770568848","6.713875770568848"
"881","1762","1762","1762","7.002004623413086","7.002004623413086","7.002004623413086"
"882","1764","1764","1764","6.634049415588379","6.634049415588379","6.634049415588379"
"883","1766","1766","1766","6.902336597442627","6.902336597442627","6.902336597442627"
"884","1768","1768","1768","7.141729354858398","7.141729354858398","7.141729354858398"
"885","1770","1770","1770","6.950324058532715","6.950324058532715","6.950324058532715"
"886","1772","1772","1772","6.63310432434082","6.63310432434082","6.63310432434082"
"887","1774","1774","1774","6.918606281280518","6.918606281280518","6.918606281280518"
"888","1776","1776","1776","6.965373992919922","6.965373992919922","6.965373992919922"
"889","1778","1778","1778","6.538966178894043","6.538966178894043","6.538966178894043"
"890","1780","1780","1780","6.813730239868164","6.813730239868164","6.813730239868164"
"891","1782","1782","1782","6.95931339263916","6.95931339263916","6.95931339263916"
"892","1784","1784","1784","6.979509353637695","6.979509353637695","6.979509353637695"
"893","1786","1786","1786","6.839372158050537","6.839372158050537","6.839372158050537"
"894","1788","1788","1788","6.7469353675842285","6.7469353675842285","6.7469353675842285"
"895","1790","1790","1790","6.760279178619385","6.760279178619385","6.760279178619385"
"896","1792","1792","1792","6.62564754486084","6.62564754486084","6.62564754486084"
"897","1794","1794","1794","6.852907180786133","6.852907180786133","6.852907180786133"
"898","1796","1796","1796","6.975147724151611","6.975147724151611","6.975147724151611"
"899","1798","1798","1798","6.7992448806762695","6.7992448806762695","6.7992448806762695"
"900","1800","1800","1800","7.0785322189331055","7.0785322189331055","7.0785322189331055"
"901","1802","1802","1802","6.81772518157959","6.81772518157959","6.81772518157959"
"902","1804","1804","1804","6.91033935546875","6.91033935546875","6.91033935546875"
"903","1806","1806","1806","6.938283920288086","6.938283920288086","6.938283920288086"
"904","1808","1808","1808","7.152054786682129","7.152054786682129","7.152054786682129"
"905","1810","1810","1810","7.018771171569824","7.018771171569824","7.018771171569824"
"906","1812","1812","1812","6.896913528442383","6.896913528442383","6.896913528442383"
"907","1814","1814","1814","6.643673419952393","6.643673419952393","6.643673419952393"
"908","1816","1816","1816","6.912015438079834","6.912015438079834","6.912015438079834"
"909","1818","1818","1818","6.838039398193359","6.838039398193359","6.838039398193359"
"910","1820","1820","1820","7.075453758239746","7.075453758239746","7.075453758239746"
"911","1822","1822","1822","6.942335605621338","6.942335605621338","6.942335605621338"
"912","1824","1824","1824","7.093987464904785","7.093987464904785","7.093987464904785"
"913","1826","1826","1826","6.787393569946289","6.787393569946289","6.787393569946289"
"914","1828","1828","1828","7.189754009246826","7.189754009246826","7.189754009246826"
"915","1830","1830","1830","6.910800933837891","6.910800933837891","6.910800933837891"
"916","1832","1832","1832","6.772996425628662","6.772996425628662","6.772996425628662"
"917","1834","1834","1834","6.696096897125244","6.696096897125244","6.696096897125244"
"918","1836","1836","1836","7.182519912719727","7.182519912719727","7.182519912719727"
"919","1838","1838","1838","6.6781511306762695","6.6781511306762695","6.6781511306762695"
"920","1840","1840","1840","6.961736679077148","6.961736679077148","6.961736679077148"
"921","1842","1842","1842","6.941472053527832","6.941472053527832","6.941472053527832"
"922","1844","1844","1844","7.002947807312012","7.002947807312012","7.002947807312012"
"923","1846","1846","1846","7.108143329620361","7.108143329620361","7.108143329620361"
"924","1848","1848","1848","6.917461395263672","6.917461395263672","6.917461395263672"
"925","1850","1850","1850","6.857236862182617","6.857236862182617","6.857236862182617"
"926","1852","1852","1852","7.030561923980713","7.030561923980713","7.030561923980713"
"927","1854","1854","1854","7.153927803039551","7.153927803039551","7.153927803039551"
"928","1856","1856","1856","7.119809627532959","7.119809627532959","7.119809627532959"
"929","1858","1858","1858","6.661033630371094","6.661033630371094","6.661033630371094"
"930","1860","1860","1860","7.057255744934082","7.057255744934082","7.057255744934082"
"931","1862","1862","1862","6.846816539764404","6.846816539764404","6.846816539764404"
"932","1864","1864","1864","6.626239776611328","6.626239776611328","6.626239776611328"
"933","1866","1866","1866","6.7551164627075195","6.7551164627075195","6.7551164627075195"
"934","1868","1868","1868","7.06029748916626","7.06029748916626","7.06029748916626"
"935","1870","1870","1870","6.851553916931152","6.851553916931152","6.851553916931152"
"936","1872","1872","1872","6.735106945037842","6.735106945037842","6.735106945037842"
"937","1874","1874","1874","6.929598808288574","6.929598808288574","6.929598808288574"
"938","1876","1876","1876","7.107245445251465","7.107245445251465","7.107245445251465"
"939","1878","1878","1878","7.429280757904053","7.429280757904053","7.429280757904053"
"940","1880","1880","1880","6.672719955444336","6.672719955444336","6.672719955444336"
"941","1882","1882","1882","6.928242206573486","6.928242206573486","6.928242206573486"
"942","1884","1884","1884","6.831324577331543","6.831324577331543","6.831324577331543"
"943","1886","1886","1886","6.873279571533203","6.873279571533203","6.873279571533203"
"944","1888","1888","1888","7.224402904510498","7.224402904510498","7.224402904510498"
"945","1890","1890","1890","7.0806660652160645","7.0806660652160645","7.0806660652160645"
"946","1892","1892","1892","6.839122772216797","6.839122772216797","6.839122772216797"
"947","1894","1894","1894","7.058655738830566","7.058655738830566","7.058655738830566"
"948","1896","1896","1896","7.122102737426758","7.122102737426758","7.122102737426758"
"949","1898","1898","1898","7.241852760314941","7.241852760314941","7.241852760314941"
"950","1900","1900","1900","6.932814598083496","6.932814598083496","6.932814598083496"
"951","1902","1902","1902","6.624927520751953","6.624927520751953","6.624927520751953"
"952","1904","1904","1904","6.614018440246582","6.614018440246582","6.614018440246582"
"953","1906","1906","1906","6.8520708084106445","6.8520708084106445","6.8520708084106445"
"954","1908","1908","1908","6.912168025970459","6.912168025970459","6.912168025970459"
"955","1910","1910","1910","7.1851043701171875","7.1851043701171875","7.1851043701171875"
"956","1912","1912","1912","7.311892509460449","7.311892509460449","7.311892509460449"
"957","1914","1914","1914","6.794009685516357","6.794009685516357","6.794009685516357"
"958","1916","1916","1916","6.759014129638672","6.759014129638672","6.759014129638672"
"959","1918","1918","1918","7.015064716339111","7.015064716339111","7.015064716339111"
"960","1920","1920","1920","7.141030311584473","7.141030311584473","7.141030311584473"
"961","1922","1922","1922","7.036751747131348","7.036751747131348","7.036751747131348"
"962","1924","1924","1924","6.816893100738525","6.816893100738525","6.816893100738525"
"963","1926","1926","1926","6.859677791595459","6.859677791595459","6.859677791595459"
"964","1928","1928","1928","7.121987342834473","7.121987342834473","7.121987342834473"
"965","1930","1930","1930","6.696224212646484","6.696224212646484","6.696224212646484"
"966","1932","1932","1932","6.841844081878662","6.841844081878662","6.841844081878662"
"967","1934","1934","1934","7.036693572998047","7.036693572998047","7.036693572998047"
"968","1936","1936","1936","6.951697826385498","6.951697826385498","6.951697826385498"
"969","1938","1938","1938","7.199498653411865","7.199498653411865","7.199498653411865"
"970","1940","1940","1940","6.941445350646973","6.941445350646973","6.941445350646973"
"971","1942","1942","1942","7.094790935516357","7.094790935516357","7.094790935516357"
"972","1944","1944","1944","6.927915573120117","6.927915573120117","6.927915573120117"
"973","1946","1946","1946","6.942512512207031","6.942512512207031","6.942512512207031"
"974","1948","1948","1948","7.120739459991455","7.120739459991455","7.120739459991455"
"975","1950","1950","1950","6.916704177856445","6.916704177856445","6.916704177856445"
"976","1952","1952","1952","7.0291748046875","7.0291748046875","7.0291748046875"
"977","1954","1954","1954","7.017573833465576","7.017573833465576","7.017573833465576"
"978","1956","1956","1956","6.954464912414551","6.954464912414551","6.954464912414551"
"979","1958","1958","1958","7.1411452293396","7.1411452293396","7.1411452293396"
"980","1960","1960","1960","6.939154624938965","6.939154624938965","6.939154624938965"
"981","1962","1962","1962","7.004149436950684","7.004149436950684","7.004149436950684"
"982","1964","1964","1964","7.023574352264404","7.023574352264404","7.023574352264404"
"983","1966","1966","1966","7.181381702423096","7.181381702423096","7.181381702423096"
"984","1968","1968","1968","7.153867721557617","7.153867721557617","7.153867721557617"
"985","1970","1970","1970","7.195868015289307","7.195868015289307","7.195868015289307"
"986","1972","1972","1972","6.90116548538208","6.90116548538208","6.90116548538208"
"987","1974","1974","1974","6.826167583465576","6.826167583465576","6.826167583465576"
"988","1976","1976","1976","6.83045768737793","6.83045768737793","6.83045768737793"
"989","1978","1978","1978","7.071882247924805","7.071882247924805","7.071882247924805"
"990","1980","1980","1980","7.154163360595703","7.154163360595703","7.154163360595703"
"991","1982","1982","1982","6.853717803955078","6.853717803955078","6.853717803955078"
"992","1984","1984","1984","6.719053268432617","6.719053268432617","6.719053268432617"
"993","1986","1986","1986","6.91532039642334","6.91532039642334","6.91532039642334"
"994","1988","1988","1988","7.095498561859131","7.095498561859131","7.095498561859131"
"995","1990","1990","1990","6.868680477142334","6.868680477142334","6.868680477142334"
"996","1992","1992","1992","7.101607322692871","7.101607322692871","7.101607322692871"
"997","1994","1994","1994","7.107189178466797","7.107189178466797","7.107189178466797"
"998","1996","1996","1996","6.76798152923584","6.76798152923584","6.76798152923584"
"999","1998","1998","1998","7.28579044342041","7.28579044342041","7.28579044342041"
"1000","2000","2000","2000","7.074183464050293","7.074183464050293","7.074183464050293"
"1001","2002","2002","2002","7.123423099517822","7.123423099517822","7.123423099517822"
"1002","2004","2004","2004","7.380340576171875","7.380340576171875","7.380340576171875"
"1003","2006","2006","2006","6.955903053283691","6.955903053283691","6.955903053283691"
"1004","2008","2008","2008","7.415462493896484","7.415462493896484","7.415462493896484"
"1005","2010","2010","2010","7.142160892486572","7.142160892486572","7.142160892486572"
"1006","2012","2012","2012","7.131287097930908","7.131287097930908","7.131287097930908"
"1007","2014","2014","2014","7.126401424407959","7.126401424407959","7.126401424407959"
"1008","2016","2016","2016","7.430088043212891","7.430088043212891","7.430088043212891"
"1009","2018","2018","2018","7.4344658851623535","7.4344658851623535","7.4344658851623535"
"1010","2020","2020","2020","7.259357452392578","7.259357452392578","7.259357452392578"
"1011","2022","2022","2022","7.4065423011779785","7.4065423011779785","7.4065423011779785"
"1012","2024","2024","2024","7.3246941566467285","7.3246941566467285","7.3246941566467285"
"1013","2026","2026","2026","7.087636470794678","7.087636470794678","7.087636470794678"
"1014","2028","2028","2028","6.933370590209961","6.933370590209961","6.933370590209961"
"1015","2030","2030","2030","7.380175590515137","7.380175590515137","7.380175590515137"
"1016","2032","2032","2032","7.552538871765137","7.552538871765137","7.552538871765137"
"1017","2034","2034","2034","7.172293663024902","7.172293663024902","7.172293663024902"
"1018","2036","2036","2036","7.4711809158325195","7.4711809158325195","7.4711809158325195"
"1019","2038","2038","2038","7.2734904289245605","7.2734904289245605","7.2734904289245605"
"1020","2040","2040","2040","7.173505783081055","7.173505783081055","7.173505783081055"
"1021","2042","2042","2042","7.010241985321045","7.010241985321045","7.010241985321045"
"1022","2044","2044","2044","7.299013614654541","7.299013614654541","7.299013614654541"
"1023","2046","2046","2046","6.761128902435303","6.761128902435303","6.761128902435303"
"1024","2048","2048","2048","6.834967136383057","6.834967136383057","6.834967136383057"
"1025","2050","2050","2050","6.871295928955078","6.871295928955078","6.871295928955078"
"1026","2052","2052","2052","7.046295642852783","7.046295642852783","7.046295642852783"
"1027","2054","2054","2054","7.377725601196289","7.377725601196289","7.377725601196289"
"1028","2056","2056","2056","6.866398334503174","6.866398334503174","6.866398334503174"
"1029","2058","2058","2058","7.255282402038574","7.255282402038574","7.255282402038574"
"1030","2060","2060","2060","7.211548805236816","7.211548805236816","7.211548805236816"
"1031","2062","2062","2062","7.452195167541504","7.452195167541504","7.452195167541504"
"1032","2064","2064","2064","6.936524391174316","6.936524391174316","6.936524391174316"
"1033","2066","2066","2066","8.584805488586426","8.584805488586426","8.584805488586426"
"1034","2068","2068","2068","7.198513984680176","7.198513984680176","7.198513984680176"
"1035","2070","2070","2070","7.395143032073975","7.395143032073975","7.395143032073975"
"1036","2072","2072","2072","7.332150459289551","7.332150459289551","7.332150459289551"
"1037","2074","2074","2074","7.2803850173950195","7.2803850173950195","7.2803850173950195"
"1038","2076","2076","2076","7.032230854034424","7.032230854034424","7.032230854034424"
"1039","2078","2078","2078","7.1830244064331055","7.1830244064331055","7.1830244064331055"
"1040","2080","2080","2080","7.663400650024414","7.663400650024414","7.663400650024414"
"1041","2082","2082","2082","7.526187419891357","7.526187419891357","7.526187419891357"
"1042","2084","2084","2084","7.030069828033447","7.030069828033447","7.030069828033447"
"1043","2086","2086","2086","7.423950672149658","7.423950672149658","7.423950672149658"
"1044","2088","2088","2088","6.737621307373047","6.737621307373047","6.737621307373047"
"1045","2090","2090","2090","7.111422538757324","7.111422538757324","7.111422538757324"
"1046","2092","2092","2092","7.094080924987793","7.094080924987793","7.094080924987793"
"1047","2094","2094","2094","7.243332862854004","7.243332862854004","7.243332862854004"
"1048","2096","2096","2096","7.243657112121582","7.243657112121582","7.243657112121582"
"1049","2098","2098","2098","7.1780900955200195","7.1780900955200195","7.1780900955200195"
"1050","2100","2100","2100","7.015542030334473","7.015542030334473","7.015542030334473"
"1051","2102","2102","2102","7.414834499359131","7.414834499359131","7.414834499359131"
"1052","2104","2104","2104","6.724791526794434","6.724791526794434","6.724791526794434"
"1053","2106","2106","2106","6.905181407928467","6.905181407928467","6.905181407928467"
"1054","2108","2108","2108","7.304028511047363","7.304028511047363","7.304028511047363"
"1055","2110","2110","2110","7.172905445098877","7.172905445098877","7.172905445098877"
"1056","2112","2112","2112","7.092878818511963","7.092878818511963","7.092878818511963"
"1057","2114","2114","2114","7.398183822631836","7.398183822631836","7.398183822631836"
"1058","2116","2116","2116","7.2144389152526855","7.2144389152526855","7.2144389152526855"
"1059","2118","2118","2118","7.090795040130615","7.090795040130615","7.090795040130615"
"1060","2120","2120","2120","7.53676700592041","7.53676700592041","7.53676700592041"
"1061","2122","2122","2122","6.8913140296936035","6.8913140296936035","6.8913140296936035"
"1062","2124","2124","2124","7.385241508483887","7.385241508483887","7.385241508483887"
"1063","2126","2126","2126","7.269857883453369","7.269857883453369","7.269857883453369"
"1064","2128","2128","2128","7.3844733238220215","7.3844733238220215","7.3844733238220215"
"1065","2130","2130","2130","7.4388427734375","7.4388427734375","7.4388427734375"
"1066","2132","2132","2132","6.717166900634766","6.717166900634766","6.717166900634766"
"1067","2134","2134","2134","6.889501571655273","6.889501571655273","6.889501571655273"
"1068","2136","2136","2136","7.414266586303711","7.414266586303711","7.414266586303711"
"1069","2138","2138","2138","6.89979362487793","6.89979362487793","6.89979362487793"
"1070","2140","2140","2140","7.303643703460693","7.303643703460693","7.303643703460693"
"1071","2142","2142","2142","7.141401767730713","7.141401767730713","7.141401767730713"
"1072","2144","2144","2144","7.342796325683594","7.342796325683594","7.342796325683594"
"1073","2146","2146","2146","7.045006275177002","7.045006275177002","7.045006275177002"
"1074","2148","2148","2148","6.758142948150635","6.758142948150635","6.758142948150635"
"1075","2150","2150","2150","7.158585548400879","7.158585548400879","7.158585548400879"
"1076","2152","2152","2152","6.9782633781433105","6.9782633781433105","6.9782633781433105"
"1077","2154","2154","2154","6.93001651763916","6.93001651763916","6.93001651763916"
"1078","2156","2156","2156","6.897599220275879","6.897599220275879","6.897599220275879"
"1079","2158","2158","2158","7.062867641448975","7.062867641448975","7.062867641448975"
"1080","2160","2160","2160","7.394194602966309","7.394194602966309","7.394194602966309"
"1081","2162","2162","2162","7.03584098815918","7.03584098815918","7.03584098815918"
"1082","2164","2164","2164","7.201461315155029","7.201461315155029","7.201461315155029"
"1083","2166","2166","2166","7.159480094909668","7.159480094909668","7.159480094909668"
"1084","2168","2168","2168","6.816452503204346","6.816452503204346","6.816452503204346"
"1085","2170","2170","2170","6.897396087646484","6.897396087646484","6.897396087646484"
"1086","2172","2172","2172","7.506618499755859","7.506618499755859","7.506618499755859"
"1087","2174","2174","2174","7.081240177154541","7.081240177154541","7.081240177154541"
"1088","2176","2176","2176","7.038113117218018","7.038113117218018","7.038113117218018"
"1089","2178","2178","2178","7.211233615875244","7.211233615875244","7.211233615875244"
"1090","2180","2180","2180","6.92551851272583","6.92551851272583","6.92551851272583"
"1091","2182","2182","2182","6.667972564697266","6.667972564697266","6.667972564697266"
"1092","2184","2184","2184","6.887023448944092","6.887023448944092","6.887023448944092"
"1093","2186","2186","2186","7.225939750671387","7.225939750671387","7.225939750671387"
"1094","2188","2188","2188","7.458006858825684","7.458006858825684","7.458006858825684"
"1095","2190","2190","2190","6.752571105957031","6.752571105957031","6.752571105957031"
"1096","2192","2192","2192","7.257850646972656","7.257850646972656","7.257850646972656"
"1097","2194","2194","2194","7.104201316833496","7.104201316833496","7.104201316833496"
"1098","2196","2196","2196","7.296454429626465","7.296454429626465","7.296454429626465"
"1099","2198","2198","2198","7.002901554107666","7.002901554107666","7.002901554107666"
"1100","2200","2200","2200","7.1582159996032715","7.1582159996032715","7.1582159996032715"
"1101","2202","2202","2202","7.458549976348877","7.458549976348877","7.458549976348877"
"1102","2204","2204","2204","7.469220161437988","7.469220161437988","7.469220161437988"
"1103","2206","2206","2206","7.122036457061768","7.122036457061768","7.122036457061768"
"1104","2208","2208","2208","7.011002540588379","7.011002540588379","7.011002540588379"
"1105","2210","2210","2210","7.154216766357422","7.154216766357422","7.154216766357422"
"1106","2212","2212","2212","7.743218421936035","7.743218421936035","7.743218421936035"
"1107","2214","2214","2214","7.1572465896606445","7.1572465896606445","7.1572465896606445"
"1108","2216","2216","2216","7.786437511444092","7.786437511444092","7.786437511444092"
"1109","2218","2218","2218","7.216751575469971","7.216751575469971","7.216751575469971"
"1110","2220","2220","2220","7.241348743438721","7.241348743438721","7.241348743438721"
"1111","2222","2222","2222","7.400018692016602","7.400018692016602","7.400018692016602"
"1112","2224","2224","2224","7.0308098793029785","7.0308098793029785","7.0308098793029785"
"1113","2226","2226","2226","7.096731185913086","7.096731185913086","7.096731185913086"
"1114","2228","2228","2228","7.123394012451172","7.123394012451172","7.123394012451172"
"1115","2230","2230","2230","6.812802314758301","6.812802314758301","6.812802314758301"
"1116","2232","2232","2232","7.041563034057617","7.041563034057617","7.041563034057617"
"1117","2234","2234","2234","7.519874572753906","7.519874572753906","7.519874572753906"
"1118","2236","2236","2236","7.200462341308594","7.200462341308594","7.200462341308594"
"1119","2238","2238","2238","7.2462592124938965","7.2462592124938965","7.2462592124938965"
"1120","2240","2240","2240","7.365243434906006","7.365243434906006","7.365243434906006"
"1121","2242","2242","2242","7.681278705596924","7.681278705596924","7.681278705596924"
"1122","2244","2244","2244","7.973872661590576","7.973872661590576","7.973872661590576"
"1123","2246","2246","2246","7.861235618591309","7.861235618591309","7.861235618591309"
"1124","2248","2248","2248","7.342798709869385","7.342798709869385","7.342798709869385"
"1125","2250","2250","2250","7.372955322265625","7.372955322265625","7.372955322265625"
"1126","2252","2252","2252","7.622337818145752","7.622337818145752","7.622337818145752"
"1127","2254","2254","2254","7.341742515563965","7.341742515563965","7.341742515563965"
"1128","2256","2256","2256","7.257044315338135","7.257044315338135","7.257044315338135"
"1129","2258","2258","2258","6.831550121307373","6.831550121307373","6.831550121307373"
"1130","2260","2260","2260","7.561131000518799","7.561131000518799","7.561131000518799"
"1131","2262","2262","2262","7.351841926574707","7.351841926574707","7.351841926574707"
"1132","2264","2264","2264","7.725132942199707","7.725132942199707","7.725132942199707"
"1133","2266","2266","2266","6.99403190612793","6.99403190612793","6.99403190612793"
"1134","2268","2268","2268","7.302709102630615","7.302709102630615","7.302709102630615"
"1135","2270","2270","2270","7.494662761688232","7.494662761688232","7.494662761688232"
"1136","2272","2272","2272","7.322504997253418","7.322504997253418","7.322504997253418"
"1137","2274","2274","2274","7.031191825866699","7.031191825866699","7.031191825866699"
"1138","2276","2276","2276","7.738046169281006","7.738046169281006","7.738046169281006"
"1139","2278","2278","2278","7.63971471786499","7.63971471786499","7.63971471786499"
"1140","2280","2280","2280","7.0204949378967285","7.0204949378967285","7.0204949378967285"
"1141","2282","2282","2282","7.632485389709473","7.632485389709473","7.632485389709473"
"1142","2284","2284","2284","7.648733615875244","7.648733615875244","7.648733615875244"
"1143","2286","2286","2286","7.020999908447266","7.020999908447266","7.020999908447266"
"1144","2288","2288","2288","7.6068115234375","7.6068115234375","7.6068115234375"
"1145","2290","2290","2290","7.870499134063721","7.870499134063721","7.870499134063721"
"1146","2292","2292","2292","7.615335464477539","7.615335464477539","7.615335464477539"
"1147","2294","2294","2294","7.455998420715332","7.455998420715332","7.455998420715332"
"1148","2296","2296","2296","7.327605247497559","7.327605247497559","7.327605247497559"
"1149","2298","2298","2298","7.475473880767822","7.475473880767822","7.475473880767822"
"1150","2300","2300","2300","7.119045257568359","7.119045257568359","7.119045257568359"
"1151","2302","2302","2302","7.507052421569824","7.507052421569824","7.507052421569824"
"1152","2304","2304","2304","8.091606140136719","8.091606140136719","8.091606140136719"
"1153","2306","2306","2306","7.111979007720947","7.111979007720947","7.111979007720947"
"1154","2308","2308","2308","7.518754959106445","7.518754959106445","7.518754959106445"
"1155","2310","2310","2310","7.563233852386475","7.563233852386475","7.563233852386475"
"1156","2312","2312","2312","7.610693454742432","7.610693454742432","7.610693454742432"
